id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
4360,35273839,https://github.com/lincanbin/Android-Carbon-Forum,236,202,2128,83,1,NULL,NULL
4361,35604278,https://github.com/consp1racy/android-support-preference,323,441,3368,51,47,NULL,NULL
4362,35558163,https://github.com/richardradics/MVPAndroidBootstrap,373,27,4919,67,0,NULL,NULL
4363,35604995,https://github.com/novoda/rxpresso,375,36,128,24,4,NULL,NULL
4364,35658301,https://github.com/leancloud/leanmessage-demo,268,195,1673,113,0,NULL,NULL
4365,35662043,https://github.com/allegro/hermes,363,1156,6169,83,59,NULL,NULL
4366,35684384,https://github.com/hanks-zyh/AnimateCheckBox,453,12,256,126,0,NULL,NULL
4367,35717050,https://github.com/THEONE10211024/ColorPhrase,331,9,2426,65,0,NULL,NULL
4368,35842342,https://github.com/corbinlc/GNURootDebian,371,102,363222,71,0,NULL,NULL
4369,35890205,https://github.com/vijayrawatsan/android-json-form-wizard,323,26,740,79,4,NULL,NULL
4370,35911437,https://github.com/binaryroot/HorizontalStackView,224,3,315,46,0,NULL,NULL
4371,35917780,https://github.com/cfg4j/cfg4j,374,578,846,85,23,NULL,NULL
4372,23951686,https://github.com/ongakuer/CameraFilter,262,10,1139,82,0,NULL,NULL
4373,35939735,https://github.com/SeniorZhai/ScoreBoard,354,6,4590,52,0,NULL,NULL
4374,36021928,https://github.com/juliome10/DoubleViewPager,251,45,7787,77,4,NULL,NULL
4375,36050420,https://github.com/cyndibaby905/TwitterCover-Android,412,7,2940,52,0,NULL,NULL
4376,36129493,https://github.com/paolorotolo/ExpandableHeightListView,202,7,1333,45,0,NULL,NULL
4377,36161798,https://github.com/derekcsm/hubble_gallery,227,163,2219,63,4,NULL,NULL
4378,36165669,https://github.com/mrmans0n/smart-adapters,254,109,226,34,0,NULL,NULL
4379,36184563,https://github.com/darsh2/MultipleImageSelect,211,89,13999,81,4,NULL,NULL
4380,36205233,https://github.com/wuyinxian124/nettybook2,301,10,7406,238,0,NULL,NULL
4381,36205520,https://github.com/xuduo/socket.io-push,396,902,20724,84,11,NULL,NULL
4382,36205706,https://github.com/pangliang/miband-sdk-android,427,35,1168,166,1,NULL,NULL
4383,36209187,https://github.com/venusdrogon/feilong-core,258,1719,5139,96,54,NULL,NULL
4384,28952201,https://github.com/romannurik/FORMWatchFace,251,24,667,49,3,NULL,NULL
4385,36276041,https://github.com/dubboclub/dubbo-plus,271,91,363,184,1,NULL,NULL
4386,36338217,https://github.com/nicolasjafelle/ExpandableView,215,15,3257,46,1,NULL,NULL
4387,36358110,https://github.com/RobotAmiee/Android-NiceTab,263,15,14798,73,0,NULL,NULL
4388,36362197,https://github.com/Percy0601/boot-dubbo,342,25,62,256,0,NULL,NULL
4389,36385785,https://github.com/jenkinsci/docker-workflow-plugin,254,336,518,226,21,NULL,NULL
4390,36370530,https://github.com/ulisesbocchio/jasypt-spring-boot,418,172,260,111,25,NULL,NULL
4391,8803369,https://github.com/allr/purdue-fastr,272,889,17656,40,5,NULL,NULL
4393,36433443,https://github.com/bingoogolapple/BGASwipeItemLayout-Android,437,41,1544,105,5,NULL,NULL
4394,36206077,https://github.com/udacity/Just-Java,384,7,89,413,0,NULL,NULL
4395,36459095,https://github.com/googlesamples/android-ActiveNotifications,208,17,559,88,0,NULL,NULL
4396,36459104,https://github.com/googlesamples/android-Camera2Raw,248,17,1368,117,0,NULL,NULL
4397,35959762,https://github.com/udacity/Advanced_Android_Development,388,144,3443,570,0,NULL,NULL
4398,36491008,https://github.com/layerhq/Atlas-Android,389,260,33591,163,50,NULL,NULL
4399,36476768,https://github.com/ppamorim/Cult,497,39,1909,71,6,NULL,NULL
4400,36490910,https://github.com/dlazaro66/WheelIndicatorView,394,16,898,69,0,NULL,NULL
4401,36500979,https://github.com/wangjiegulu/WaveCompat,356,10,891,83,0,NULL,NULL
4402,36417138,https://github.com/shuyo/language-detection,317,57,9668,103,0,NULL,NULL
4403,36543237,https://github.com/xiuweikang/IM,239,8,15424,149,0,NULL,NULL
4404,36506278,https://github.com/syvaidya/openstego,227,121,4685,59,17,NULL,NULL
4405,36563004,https://github.com/naman14/PlayAnimations,408,14,4184,81,0,NULL,NULL
4406,36563002,https://github.com/cesarferreira/colorize,406,25,1717,73,4,NULL,NULL
4407,36551310,https://github.com/tittojose/TimeRangePicker,433,10,266,65,0,NULL,NULL
4409,36603099,https://github.com/NLMartian/SilkCal,383,14,2638,75,2,NULL,NULL
4410,36515909,https://github.com/aol/cyclops,419,1294,6002,50,34,NULL,NULL
4411,36704211,https://github.com/1gravity/Android-RTEditor,340,227,5819,76,9,NULL,NULL
4412,36654620,https://github.com/Adirockzz95/FABtransitions,244,93,17589,55,0,NULL,NULL
4413,36681594,https://github.com/richardradics/RxAndroidBootstrap,208,6,3635,31,0,NULL,NULL
4414,36732985,https://github.com/dermotte/LIRE,494,383,177599,169,2,NULL,NULL
4415,40119743,https://github.com/bugtags/Bugtags-Android,333,130,3492,51,39,NULL,NULL
4417,36765281,https://github.com/EugeneHoran/Android-Material-SearchView,275,24,6809,68,0,NULL,NULL
4418,36794261,https://github.com/techery/progresshint,347,29,926,60,8,NULL,NULL
4419,36866640,https://github.com/gotokatsuya/BlurredGridMenu,490,23,1537,119,0,NULL,NULL
4420,36953044,https://github.com/konmik/solid,292,135,339,14,1,NULL,NULL
4421,37020218,https://github.com/kgmyshin/eventbus-intellij-plugin,308,22,735,17,0,NULL,NULL
4422,37072673,https://github.com/andretietz/retroauth,378,340,729,31,32,NULL,NULL
4423,35206972,https://github.com/Stratio/cassandra-lucene-index,495,1114,10914,117,122,NULL,NULL
4424,37147644,https://github.com/gk-brown/HTTP-RPC,249,1023,50930,42,68,NULL,NULL
4425,37233078,https://github.com/maxiee/HeartBeat,211,649,10184,46,27,NULL,NULL
4426,37265981,https://github.com/springframeworkguru/springbootwebapp,305,12,1107,434,0,NULL,NULL
4427,37250590,https://github.com/hedge-hog/RatingBar,358,49,222,91,0,NULL,NULL
4428,37389701,https://github.com/lawloretienne/Loop,229,222,20513,83,2,NULL,NULL
4429,37416125,https://github.com/WuXiaolong/DesignSupportLibrarySample,214,51,10992,49,0,NULL,NULL
4430,34533675,https://github.com/DataSystemsLab/GeoSpark,329,610,119374,185,45,NULL,NULL
4431,37447498,https://github.com/Glucosio/glucosio-android,306,1162,32706,153,31,NULL,NULL
4432,37455705,https://github.com/tyorikan/voice-recording-visualizer,458,14,298,81,3,NULL,NULL
4433,37467022,https://github.com/thinkSky1206/MVP-Dagger2-Retrofit,345,2,200,147,0,NULL,NULL
4434,37487051,https://github.com/googlei18n/sfntly,242,192,50027,79,0,NULL,NULL
4435,37438500,https://github.com/emilsjolander/IntentBuilder,357,28,632,22,0,NULL,NULL
4436,37496738,https://github.com/xamarin/recipes,350,241,112262,1487,0,NULL,NULL
4437,37535643,https://github.com/Qiaoidea/QQTipsView,499,8,3082,89,0,NULL,NULL
4438,33336557,https://github.com/Backblaze/JavaReedSolomon,358,33,81,67,0,NULL,NULL
4439,37151000,https://github.com/sky-map-team/stardroid,227,402,8536,103,14,NULL,NULL
4440,37636388,https://github.com/helloJp/WheelView,308,13,639,122,0,NULL,NULL
4441,37663794,https://github.com/dodola/ListItemFold,246,8,1921,71,0,NULL,NULL
4442,37707149,https://github.com/devfd/react-native-geocoder,333,74,68,108,5,NULL,NULL
4443,37855679,https://github.com/AlanCheen/PracticeDemo,337,48,7876,86,0,NULL,NULL
4444,37772625,https://github.com/dlew/rxjava-multiple-sources-sample,441,3,209,74,0,NULL,NULL
4445,37798677,https://github.com/seven456/SafeWebView,268,22,281,56,0,NULL,NULL
4446,37794892,https://github.com/vsvankhede/EasyFonts,380,45,2778,81,1,NULL,NULL
4447,37807045,https://github.com/chatty/chatty,314,319,22128,88,61,NULL,NULL
4448,37818365,https://github.com/rajasharan/RearrangeableLayout,272,14,9134,58,1,NULL,NULL
4449,37019295,https://github.com/thiagokimo/Faker,230,74,1521,28,9,NULL,NULL
4450,37973881,https://github.com/nuptboyzhb/TreeRecyclerView,463,10,2655,83,0,NULL,NULL
4451,37971279,https://github.com/g707175425/CloudEditText,328,5,755,77,0,NULL,NULL
4452,37915485,https://github.com/100apps/charles-hacking,469,33,27261,96,0,NULL,NULL
4453,37971468,https://github.com/06peng/FrescoDemo,439,20,13197,112,0,NULL,NULL
4454,38033986,https://github.com/anothem/android-range-seek-bar,235,118,8614,129,4,NULL,NULL
4455,38057259,https://github.com/JerzyPuchalski/Android-DPI-Calculator,238,24,336,34,1,NULL,NULL
4456,38104221,https://github.com/ophio/secure-preferences,319,38,140,39,2,NULL,NULL
4457,38229382,https://github.com/keeganlee/kandroid,450,11,123,210,0,NULL,NULL
4458,37832560,https://github.com/eure/citrus,243,35,32531,46,0,NULL,NULL
4459,38264557,https://github.com/cesarferreira/CatKit,280,25,1924,31,3,NULL,NULL
4460,38212817,https://github.com/mrwonderman/driveimageview,243,25,4427,38,1,NULL,NULL
4461,38307113,https://github.com/ContainerSolutions/minimesos,439,1189,16874,66,31,NULL,NULL
4462,40213809,https://github.com/opendatakit/collect,308,3254,41207,662,114,NULL,NULL
4463,37712296,https://github.com/scottyab/rootbeer,495,137,2357,105,6,NULL,NULL
4464,38423426,https://github.com/dom4j/dom4j,385,95,35878,127,22,NULL,NULL
4465,39236131,https://github.com/recruit-lifestyle/BeerSwipeRefresh,406,8,8584,88,2,NULL,NULL
4466,38439498,https://github.com/opengit/AndroidNewWidgetsDemo,362,4,309,139,0,NULL,NULL
4467,39879176,https://github.com/tosslife/FoldingTabBar.Android,474,16,2124,121,1,NULL,NULL
4468,39570910,https://github.com/gotokatsuya/ParkedTextView,244,8,1018,37,0,NULL,NULL
4469,37868356,https://github.com/awslabs/cloudwatch-logs-subscription-consumer,358,29,73,128,3,NULL,NULL
4470,38488726,https://github.com/typetools/checker-framework,395,13635,197482,163,97,NULL,NULL
4471,40042514,https://github.com/iammert/FastGCM,257,31,103,55,6,NULL,NULL
4472,40077654,https://github.com/SinaVDDeveloper/sinavideo_playersdk,488,30,1425,193,0,NULL,NULL
4473,39223917,https://github.com/awslabs/aws-apigateway-importer,497,95,350,129,1,NULL,NULL
4474,39472279,https://github.com/florent37/Carpaccio,428,183,31263,71,0,NULL,NULL
4475,38829639,https://github.com/fabric8io/kubernetes-client,471,1645,4739,285,499,NULL,NULL
4476,39119136,https://github.com/bowyer-app/fab-toolbar,220,30,1901,39,4,NULL,NULL
4477,38560487,https://github.com/bushijie/ParallaxSwipeBack,382,3,6616,93,0,NULL,NULL
4478,39469487,https://github.com/spring-cloud/spring-cloud-dataflow,350,1409,33319,233,40,NULL,NULL
4479,40249070,https://github.com/VEINHORN/ScrollGalleryView,367,118,3681,118,1,NULL,NULL
4480,39816953,https://github.com/recruit-lifestyle/PlayPauseButton,269,9,184,51,1,NULL,NULL
4481,39391692,https://github.com/EverythingMe/inbloom,268,36,287,17,0,NULL,NULL
4482,38764029,https://github.com/spring-cloud/spring-cloud-stream,337,989,5720,212,38,NULL,NULL
4483,39725408,https://github.com/martin-stone/hsv-alpha-color-picker-android,222,122,486,55,18,NULL,NULL
4484,40273585,https://github.com/afollestad/inquiry,269,144,7430,28,24,NULL,NULL
4485,40357583,https://github.com/botanio/sdk,335,164,710,88,0,NULL,NULL
4486,38819312,https://github.com/Leaking/WeGit,493,161,10899,110,1,NULL,NULL
4487,39555898,https://github.com/aliyun/aliyun-openapi-java-sdk,449,574,9174,308,0,NULL,NULL
4488,39406013,https://github.com/findbugsproject/findbugs,478,15375,140598,127,14,NULL,NULL
4489,39995048,https://github.com/mcxiaoke/xBus,298,96,217,66,8,NULL,NULL
4490,40127425,https://github.com/konifar/material-cat,400,106,8071,87,0,NULL,NULL
4491,20882897,https://github.com/OpenGamma/Strata,353,3718,37332,135,51,NULL,NULL
4492,40441509,https://github.com/Kyson/WhorlView,380,16,625,96,0,NULL,NULL
4494,38563863,https://github.com/bingoogolapple/BGATitleBar-Android,226,36,1847,64,9,NULL,NULL
4495,38713694,https://github.com/mikepenz/Materialize,282,150,1430,42,35,NULL,NULL
4496,38467730,https://github.com/iammert/RadioPlayerService,221,32,777,93,6,NULL,NULL
4497,39231709,https://github.com/MichaelEvans/Aftermath,353,34,119,28,1,NULL,NULL
4498,38970624,https://github.com/layerlre/ADBWIFI,264,25,1302,46,1,NULL,NULL
4499,39043440,https://github.com/pheynix/TimerView,282,26,8425,42,0,NULL,NULL
4500,38880698,https://github.com/brahalla/Cerberus,439,150,132,177,0,NULL,NULL
4501,38989018,https://github.com/Jude95/Utils,288,40,95,97,0,NULL,NULL
4502,39251128,https://github.com/KobeGong/UberSplash,383,9,11028,101,0,NULL,NULL
4503,39010135,https://github.com/iielse/SwitchButton,456,29,3888,153,0,NULL,NULL
4504,39232496,https://github.com/wysaid/Android-ffmpeg-CameraRecord,258,46,32201,108,0,NULL,NULL
4505,39184288,https://github.com/fanatic-mobile-developer-for-android/A-week-to-develop-android-app-plan,298,15,2093,210,0,NULL,NULL
4506,39256426,https://github.com/cstew/Splash,499,5,380,142,0,NULL,NULL
4507,39417902,https://github.com/markzhai/LyricView,228,14,256,46,0,NULL,NULL
4508,39480138,https://github.com/akexorcist/Android-LocalizationActivity,269,123,1697,64,11,NULL,NULL
4509,39556340,https://github.com/Toolwiz/ToolWizAppLock,413,9,2578,187,0,NULL,NULL
4510,47489753,https://github.com/yilylong/CBDialog,221,67,1307,69,8,NULL,NULL
4511,39893485,https://github.com/drakeet/FingerTransparentView,368,39,3522,79,0,NULL,NULL
4512,39941314,https://github.com/dynamind/spring-boot-security-oauth2-minimal,331,13,68,146,0,NULL,NULL
4513,39211362,https://github.com/bethrobson/Head-First-Java,297,2,256,293,0,NULL,NULL
4515,39998154,https://github.com/FutureMind/recycler-fast-scroll,334,144,245,83,0,NULL,NULL
4517,40109830,https://github.com/hengyunabc/xdiamond,486,141,6744,288,5,NULL,NULL
4518,40182023,https://github.com/pengrad/java-telegram-bot-api,389,323,652,116,31,NULL,NULL
4519,40185751,https://github.com/bowyer-app/FabTransitionLayout,461,36,2502,79,3,NULL,NULL
4520,40301000,https://github.com/florent37/BeautifulParallax,417,20,57331,74,0,NULL,NULL
4521,39984469,https://github.com/aliyun/aliyun-oss-java-sdk,374,176,8391,282,13,NULL,NULL
4522,40348066,https://github.com/android-cjj/MaterialSearchView,271,6,197,63,0,NULL,NULL
4523,40234428,https://github.com/hantsy/angularjs-springmvc-sample-boot,272,119,427,125,0,NULL,NULL
4524,40317219,https://github.com/Pivotal-Open-Source-Hub/StockInference-Spark,359,118,64654,195,1,NULL,NULL
4525,40583917,https://github.com/SpaceMadness/lunar-unity-console,300,720,2798,38,40,NULL,NULL
4526,40598179,https://github.com/XiaoMi/LuckyMoneyTool,330,3,361,124,0,NULL,NULL
4527,40459681,https://github.com/HomHomLin/AdvancedPagerSlidingTabStrip,393,68,638,153,0,NULL,NULL
4529,40528381,https://github.com/AppLozic/Applozic-Android-SDK,480,1473,9084,234,37,NULL,NULL
4530,38520778,https://github.com/gugalor/citylist,456,9,7940,102,0,NULL,NULL
4531,40303535,https://github.com/EverythingMe/easy-content-providers,274,53,170,72,0,NULL,NULL
4532,40714563,https://github.com/yydcdut/SlideAndDragListView,455,327,38402,189,0,NULL,NULL
4533,40720694,https://github.com/silvestrpredko/DotProgressBarExample,221,29,82,36,0,NULL,NULL
4534,40764568,https://github.com/tianzhijiexian/JsonAnnotation,262,29,1045,37,0,NULL,NULL
4535,34428627,https://github.com/confluentinc/kafka-connect-jdbc,288,971,12241,361,172,NULL,NULL
4536,40874269,https://github.com/importre/android-selector-intellij-plugin,305,38,274,25,5,NULL,NULL
4537,40953751,https://github.com/hanks-zyh/500px-guideview,369,9,5512,96,0,NULL,NULL
4538,41177909,https://github.com/mobiwiseco/Android-Base-Project,240,8,344,39,0,NULL,NULL
4539,40348503,https://github.com/recruit-lifestyle/ColoringLoading,376,3,2364,67,1,NULL,NULL
4540,41043757,https://github.com/chiemy/LoadingImageView,216,4,421,37,0,NULL,NULL
4541,38609228,https://github.com/ta893115871/PagerSlidingTabStrip,327,29,1257,125,0,NULL,NULL
4542,40952004,https://github.com/magiepooh/RecyclerItemDecoration,265,24,7866,58,0,NULL,NULL
4543,41122491,https://github.com/Gericop/Android-Support-Preference-V7-Fix,404,245,1899,34,17,NULL,NULL
4544,48179404,https://github.com/RocketChat/Rocket.Chat.Android,439,3217,14174,315,33,NULL,NULL
4545,39401359,https://github.com/vmware/tungsten-replicator,437,390,28185,147,4,NULL,NULL
4546,40982931,https://github.com/saikrishna321/AppiumTestDistribution,478,520,57152,198,20,NULL,NULL
4547,41110689,https://github.com/lynnchurch/PullToRefresh,266,44,17087,119,0,NULL,NULL
4548,41263845,https://github.com/npgall/concurrent-trees,239,453,4303,41,3,NULL,NULL
4549,41235757,https://github.com/xiongwei-git/GankApp,263,27,8925,67,0,NULL,NULL
4550,41147297,https://github.com/xuyisheng/ZXingLib,352,5,1094,141,0,NULL,NULL
4551,41327255,https://github.com/chiuki/friendspell,402,37,340,74,0,NULL,NULL
4552,41042691,https://github.com/TR4Android/AppCompat-Extension-Library,299,112,2940,35,9,NULL,NULL
4553,41375604,https://github.com/thyrlian/ScreenshotsNanny,232,157,8388,32,3,NULL,NULL
4554,41083368,https://github.com/wucao/JDeploy,491,40,146,246,0,NULL,NULL
4555,41152478,https://github.com/easemob/sdkdemoapp3.0_android,265,138,101513,175,34,NULL,NULL
4556,41326961,https://github.com/vlonjatg/AppTour,287,12,224,44,0,NULL,NULL
4557,41334367,https://github.com/BrentAureli/SuperMario,287,30,2903,169,0,NULL,NULL
4558,41357904,https://github.com/DavidPizarro/PinView,289,18,9875,60,0,NULL,NULL
4559,41344626,https://github.com/flyfei/CustomMenu,358,49,76697,68,4,NULL,NULL
4560,41420773,https://github.com/rapidminer/rapidminer-studio,233,41,54657,156,23,NULL,NULL
4562,41782426,https://github.com/netease-im/NIM_Android_UIKit,279,50,69871,52,0,NULL,NULL
4563,41505521,https://github.com/WPIRoboticsProjects/GRIP,216,1125,65251,84,22,NULL,NULL
4564,41870387,https://github.com/Brunel-Visualization/Brunel,250,1364,209266,61,19,NULL,NULL
4565,41398806,https://github.com/ichenkaihua/ssm-easy-template,355,79,682,219,2,NULL,NULL
4566,41497750,https://github.com/dinuscxj/PullZoomRecyclerView,421,34,18452,89,0,NULL,NULL
4567,41508546,https://github.com/googlesamples/android-custom-lint-rules,297,16,176,61,0,NULL,NULL
4568,41701898,https://github.com/pyricau/frenchtoast,367,20,1597,44,2,NULL,NULL
4569,41582954,https://github.com/saiff35/LivingTabs,311,3,135,43,1,NULL,NULL
4570,41540804,https://github.com/DavidWangTM/DWCorePhoto_Android,259,31,31691,73,0,NULL,NULL
4571,41562109,https://github.com/naman14/WashingMachineView,364,13,123,56,1,NULL,NULL
4572,41544782,https://github.com/greenfrvr/hashtag-view,313,93,1827,57,7,NULL,NULL
4573,41908242,https://github.com/lusfold/SpinnerLoading,372,10,183,74,0,NULL,NULL
4574,20525702,https://github.com/bmwcarit/barefoot,293,62,38577,95,8,NULL,NULL
4575,41951296,https://github.com/zzz40500/ThemeDemo,385,16,142,54,1,NULL,NULL
4576,41860912,https://github.com/hitherejoe/Tabby,418,57,797,59,0,NULL,NULL
4577,41683293,https://github.com/gspd-mobi/SegmentedBarView-Android,337,30,134,59,0,NULL,NULL
4578,41617501,https://github.com/keeganlee/kstyle,268,14,116,94,0,NULL,NULL
4579,41968571,https://github.com/KyleBanks/IconEditText,265,8,167,47,0,NULL,NULL
4580,41707789,https://github.com/elevenetc/BadgeView,405,8,1898,86,1,NULL,NULL
4581,41985062,https://github.com/f2prateek/rx-receivers,370,22,92,26,1,NULL,NULL
4582,42191480,https://github.com/Karumi/Dividers,490,32,8292,68,4,NULL,NULL
4583,41793105,https://github.com/lizhangqu/CoreProgress,422,32,18693,130,3,NULL,NULL
